,Id,ActivityHour,StepTotal
750,1624580081,4/13/2016 9:00:00 AM,1663
752,1624580081,4/13/2016 11:00:00 AM,608
753,1624580081,4/13/2016 12:00:00 PM,80
755,1624580081,4/13/2016 2:00:00 PM,36
757,1624580081,4/13/2016 4:00:00 PM,126
758,1624580081,4/13/2016 5:00:00 PM,39
759,1624580081,4/13/2016 6:00:00 PM,491
760,1624580081,4/13/2016 7:00:00 PM,7
761,1624580081,4/13/2016 8:00:00 PM,14
762,1624580081,4/13/2016 9:00:00 PM,183
773,1624580081,4/14/2016 8:00:00 AM,1958
775,1624580081,4/14/2016 10:00:00 AM,141
776,1624580081,4/14/2016 11:00:00 AM,468
779,1624580081,4/14/2016 2:00:00 PM,87
780,1624580081,4/14/2016 3:00:00 PM,34
781,1624580081,4/14/2016 4:00:00 PM,170
782,1624580081,4/14/2016 5:00:00 PM,1197
783,1624580081,4/14/2016 6:00:00 PM,182
784,1624580081,4/14/2016 7:00:00 PM,445
786,1624580081,4/14/2016 9:00:00 PM,227
788,1624580081,4/14/2016 11:00:00 PM,50
789,1624580081,4/15/2016 12:00:00 AM,178
790,1624580081,4/15/2016 1:00:00 AM,6
800,1624580081,4/15/2016 11:00:00 AM,415
807,1624580081,4/15/2016 6:00:00 PM,6
808,1624580081,4/15/2016 7:00:00 PM,386
810,1624580081,4/15/2016 9:00:00 PM,27
811,1624580081,4/15/2016 10:00:00 PM,287
812,1624580081,4/15/2016 11:00:00 PM,185
813,1624580081,4/16/2016 12:00:00 AM,465
815,1624580081,4/16/2016 2:00:00 AM,81
823,1624580081,4/16/2016 10:00:00 AM,259
824,1624580081,4/16/2016 11:00:00 AM,231
825,1624580081,4/16/2016 12:00:00 PM,126
827,1624580081,4/16/2016 2:00:00 PM,291
828,1624580081,4/16/2016 3:00:00 PM,82
830,1624580081,4/16/2016 5:00:00 PM,39
832,1624580081,4/16/2016 7:00:00 PM,472
833,1624580081,4/16/2016 8:00:00 PM,28
834,1624580081,4/16/2016 9:00:00 PM,1211
835,1624580081,4/16/2016 10:00:00 PM,1962
836,1624580081,4/16/2016 11:00:00 PM,123
837,1624580081,4/17/2016 12:00:00 AM,115
839,1624580081,4/17/2016 2:00:00 AM,67
847,1624580081,4/17/2016 10:00:00 AM,49
849,1624580081,4/17/2016 12:00:00 PM,193
850,1624580081,4/17/2016 1:00:00 PM,1374
851,1624580081,4/17/2016 2:00:00 PM,657
852,1624580081,4/17/2016 3:00:00 PM,19
854,1624580081,4/17/2016 5:00:00 PM,2047
855,1624580081,4/17/2016 6:00:00 PM,401
856,1624580081,4/17/2016 7:00:00 PM,782
857,1624580081,4/17/2016 8:00:00 PM,156
858,1624580081,4/17/2016 9:00:00 PM,173
859,1624580081,4/17/2016 10:00:00 PM,28
860,1624580081,4/17/2016 11:00:00 PM,89
861,1624580081,4/18/2016 12:00:00 AM,59
862,1624580081,4/18/2016 1:00:00 AM,29
868,1624580081,4/18/2016 7:00:00 AM,354
870,1624580081,4/18/2016 9:00:00 AM,17
871,1624580081,4/18/2016 10:00:00 AM,458
872,1624580081,4/18/2016 11:00:00 AM,261
873,1624580081,4/18/2016 12:00:00 PM,6
876,1624580081,4/18/2016 3:00:00 PM,812
878,1624580081,4/18/2016 5:00:00 PM,186
879,1624580081,4/18/2016 6:00:00 PM,314
880,1624580081,4/18/2016 7:00:00 PM,131
881,1624580081,4/18/2016 8:00:00 PM,180
882,1624580081,4/18/2016 9:00:00 PM,120
883,1624580081,4/18/2016 10:00:00 PM,124
884,1624580081,4/18/2016 11:00:00 PM,123
890,1624580081,4/19/2016 5:00:00 AM,106
891,1624580081,4/19/2016 6:00:00 AM,333
892,1624580081,4/19/2016 7:00:00 AM,13
893,1624580081,4/19/2016 8:00:00 AM,227
896,1624580081,4/19/2016 11:00:00 AM,120
897,1624580081,4/19/2016 12:00:00 PM,826
898,1624580081,4/19/2016 1:00:00 PM,235
899,1624580081,4/19/2016 2:00:00 PM,495
903,1624580081,4/19/2016 6:00:00 PM,351
904,1624580081,4/19/2016 7:00:00 PM,137
905,1624580081,4/19/2016 8:00:00 PM,12
906,1624580081,4/19/2016 9:00:00 PM,22
907,1624580081,4/19/2016 10:00:00 PM,39
909,1624580081,4/20/2016 12:00:00 AM,123
918,1624580081,4/20/2016 9:00:00 AM,2608
919,1624580081,4/20/2016 10:00:00 AM,159
920,1624580081,4/20/2016 11:00:00 AM,89
921,1624580081,4/20/2016 12:00:00 PM,319
922,1624580081,4/20/2016 1:00:00 PM,8
924,1624580081,4/20/2016 3:00:00 PM,46
925,1624580081,4/20/2016 4:00:00 PM,311
926,1624580081,4/20/2016 5:00:00 PM,353
927,1624580081,4/20/2016 6:00:00 PM,445
928,1624580081,4/20/2016 7:00:00 PM,62
929,1624580081,4/20/2016 8:00:00 PM,26
930,1624580081,4/20/2016 9:00:00 PM,35
931,1624580081,4/20/2016 10:00:00 PM,264
932,1624580081,4/20/2016 11:00:00 PM,126
933,1624580081,4/21/2016 12:00:00 AM,9
936,1624580081,4/21/2016 3:00:00 AM,106
942,1624580081,4/21/2016 9:00:00 AM,186
943,1624580081,4/21/2016 10:00:00 AM,502
944,1624580081,4/21/2016 11:00:00 AM,339
945,1624580081,4/21/2016 12:00:00 PM,9
947,1624580081,4/21/2016 2:00:00 PM,226
948,1624580081,4/21/2016 3:00:00 PM,111
949,1624580081,4/21/2016 4:00:00 PM,28
950,1624580081,4/21/2016 5:00:00 PM,218
951,1624580081,4/21/2016 6:00:00 PM,1287
952,1624580081,4/21/2016 7:00:00 PM,2880
953,1624580081,4/21/2016 8:00:00 PM,88
954,1624580081,4/21/2016 9:00:00 PM,180
955,1624580081,4/21/2016 10:00:00 PM,180
960,1624580081,4/22/2016 3:00:00 AM,105
964,1624580081,4/22/2016 7:00:00 AM,142
966,1624580081,4/22/2016 9:00:00 AM,12
967,1624580081,4/22/2016 10:00:00 AM,240
968,1624580081,4/22/2016 11:00:00 AM,205
969,1624580081,4/22/2016 12:00:00 PM,55
970,1624580081,4/22/2016 1:00:00 PM,149
973,1624580081,4/22/2016 4:00:00 PM,102
974,1624580081,4/22/2016 5:00:00 PM,58
975,1624580081,4/22/2016 6:00:00 PM,9
976,1624580081,4/22/2016 7:00:00 PM,345
977,1624580081,4/22/2016 8:00:00 PM,671
978,1624580081,4/22/2016 9:00:00 PM,430
979,1624580081,4/22/2016 10:00:00 PM,1013
980,1624580081,4/22/2016 11:00:00 PM,466
981,1624580081,4/23/2016 12:00:00 AM,218
982,1624580081,4/23/2016 1:00:00 AM,16
990,1624580081,4/23/2016 9:00:00 AM,150
991,1624580081,4/23/2016 10:00:00 AM,722
993,1624580081,4/23/2016 12:00:00 PM,97
994,1624580081,4/23/2016 1:00:00 PM,39
995,1624580081,4/23/2016 2:00:00 PM,221
997,1624580081,4/23/2016 4:00:00 PM,350
998,1624580081,4/23/2016 5:00:00 PM,8
999,1624580081,4/23/2016 6:00:00 PM,74
1000,1624580081,4/23/2016 7:00:00 PM,446
1001,1624580081,4/23/2016 8:00:00 PM,2628
1002,1624580081,4/23/2016 9:00:00 PM,2666
1003,1624580081,4/23/2016 10:00:00 PM,854
1004,1624580081,4/23/2016 11:00:00 PM,49
1005,1624580081,4/24/2016 12:00:00 AM,174
1006,1624580081,4/24/2016 1:00:00 AM,34
1014,1624580081,4/24/2016 9:00:00 AM,121
1015,1624580081,4/24/2016 10:00:00 AM,313
1016,1624580081,4/24/2016 11:00:00 AM,103
1017,1624580081,4/24/2016 12:00:00 PM,1236
1018,1624580081,4/24/2016 1:00:00 PM,1604
1019,1624580081,4/24/2016 2:00:00 PM,217
1021,1624580081,4/24/2016 4:00:00 PM,12
1022,1624580081,4/24/2016 5:00:00 PM,53
1023,1624580081,4/24/2016 6:00:00 PM,1456
1024,1624580081,4/24/2016 7:00:00 PM,232
1025,1624580081,4/24/2016 8:00:00 PM,397
1026,1624580081,4/24/2016 9:00:00 PM,24
1027,1624580081,4/24/2016 10:00:00 PM,100
1030,1624580081,4/25/2016 1:00:00 AM,6
1037,1624580081,4/25/2016 8:00:00 AM,221
1038,1624580081,4/25/2016 9:00:00 AM,148
1039,1624580081,4/25/2016 10:00:00 AM,2401
1040,1624580081,4/25/2016 11:00:00 AM,967
1041,1624580081,4/25/2016 12:00:00 PM,508
1042,1624580081,4/25/2016 1:00:00 PM,64
1043,1624580081,4/25/2016 2:00:00 PM,45
1044,1624580081,4/25/2016 3:00:00 PM,14
1045,1624580081,4/25/2016 4:00:00 PM,154
1046,1624580081,4/25/2016 5:00:00 PM,951
1047,1624580081,4/25/2016 6:00:00 PM,355
1048,1624580081,4/25/2016 7:00:00 PM,383
1050,1624580081,4/25/2016 9:00:00 PM,41
1051,1624580081,4/25/2016 10:00:00 PM,66
1052,1624580081,4/25/2016 11:00:00 PM,163
1053,1624580081,4/26/2016 12:00:00 AM,38
1062,1624580081,4/26/2016 9:00:00 AM,470
1063,1624580081,4/26/2016 10:00:00 AM,388
1064,1624580081,4/26/2016 11:00:00 AM,43
1065,1624580081,4/26/2016 12:00:00 PM,160
1066,1624580081,4/26/2016 1:00:00 PM,269
1067,1624580081,4/26/2016 2:00:00 PM,239
1069,1624580081,4/26/2016 4:00:00 PM,81
1070,1624580081,4/26/2016 5:00:00 PM,449
1071,1624580081,4/26/2016 6:00:00 PM,258
1072,1624580081,4/26/2016 7:00:00 PM,383
1073,1624580081,4/26/2016 8:00:00 PM,7
1074,1624580081,4/26/2016 9:00:00 PM,41
1077,1624580081,4/27/2016 12:00:00 AM,133
1086,1624580081,4/27/2016 9:00:00 AM,247
1087,1624580081,4/27/2016 10:00:00 AM,32
1088,1624580081,4/27/2016 11:00:00 AM,433
1089,1624580081,4/27/2016 12:00:00 PM,212
1090,1624580081,4/27/2016 1:00:00 PM,1239
1092,1624580081,4/27/2016 3:00:00 PM,413
1093,1624580081,4/27/2016 4:00:00 PM,561
1094,1624580081,4/27/2016 5:00:00 PM,510
1095,1624580081,4/27/2016 6:00:00 PM,157
1096,1624580081,4/27/2016 7:00:00 PM,26
1098,1624580081,4/27/2016 9:00:00 PM,79
1099,1624580081,4/27/2016 10:00:00 PM,104
1100,1624580081,4/27/2016 11:00:00 PM,205
1101,1624580081,4/28/2016 12:00:00 AM,36
1109,1624580081,4/28/2016 8:00:00 AM,139
1110,1624580081,4/28/2016 9:00:00 AM,137
1111,1624580081,4/28/2016 10:00:00 AM,167
1112,1624580081,4/28/2016 11:00:00 AM,182
1115,1624580081,4/28/2016 2:00:00 PM,188
1117,1624580081,4/28/2016 4:00:00 PM,635
1118,1624580081,4/28/2016 5:00:00 PM,572
1121,1624580081,4/28/2016 8:00:00 PM,409
1122,1624580081,4/28/2016 9:00:00 PM,69
1123,1624580081,4/28/2016 10:00:00 PM,225
1125,1624580081,4/29/2016 12:00:00 AM,69
1132,1624580081,4/29/2016 7:00:00 AM,36
1137,1624580081,4/29/2016 12:00:00 PM,304
1138,1624580081,4/29/2016 1:00:00 PM,84
1139,1624580081,4/29/2016 2:00:00 PM,129
1141,1624580081,4/29/2016 4:00:00 PM,790
1142,1624580081,4/29/2016 5:00:00 PM,205
1143,1624580081,4/29/2016 6:00:00 PM,259
1144,1624580081,4/29/2016 7:00:00 PM,205
1145,1624580081,4/29/2016 8:00:00 PM,148
1146,1624580081,4/29/2016 9:00:00 PM,33
1147,1624580081,4/29/2016 10:00:00 PM,128
1149,1624580081,4/30/2016 12:00:00 AM,324
1151,1624580081,4/30/2016 2:00:00 AM,11
1159,1624580081,4/30/2016 10:00:00 AM,179
1160,1624580081,4/30/2016 11:00:00 AM,272
1161,1624580081,4/30/2016 12:00:00 PM,135
1163,1624580081,4/30/2016 2:00:00 PM,307
1164,1624580081,4/30/2016 3:00:00 PM,648
1165,1624580081,4/30/2016 4:00:00 PM,57
1167,1624580081,4/30/2016 6:00:00 PM,381
1168,1624580081,4/30/2016 7:00:00 PM,185
1169,1624580081,4/30/2016 8:00:00 PM,66
1170,1624580081,4/30/2016 9:00:00 PM,107
1171,1624580081,4/30/2016 10:00:00 PM,145
1172,1624580081,4/30/2016 11:00:00 PM,78
1173,1624580081,5/1/2016 12:00:00 AM,6
1177,1624580081,5/1/2016 4:00:00 AM,207
1178,1624580081,5/1/2016 5:00:00 AM,1748
1179,1624580081,5/1/2016 6:00:00 AM,2759
1184,1624580081,5/1/2016 11:00:00 AM,176
1185,1624580081,5/1/2016 12:00:00 PM,217
1186,1624580081,5/1/2016 1:00:00 PM,41
1189,1624580081,5/1/2016 4:00:00 PM,180
1190,1624580081,5/1/2016 5:00:00 PM,46
1191,1624580081,5/1/2016 6:00:00 PM,128
1192,1624580081,5/1/2016 7:00:00 PM,125
1193,1624580081,5/1/2016 8:00:00 PM,385
1194,1624580081,5/1/2016 9:00:00 PM,289
1195,1624580081,5/1/2016 10:00:00 PM,272
1196,1624580081,5/1/2016 11:00:00 PM,53
1197,1624580081,5/2/2016 12:00:00 AM,82
1203,1624580081,5/2/2016 6:00:00 AM,100
1207,1624580081,5/2/2016 10:00:00 AM,671
1208,1624580081,5/2/2016 11:00:00 AM,1649
1209,1624580081,5/2/2016 12:00:00 PM,111
1210,1624580081,5/2/2016 1:00:00 PM,103
1212,1624580081,5/2/2016 3:00:00 PM,180
1213,1624580081,5/2/2016 4:00:00 PM,19
1214,1624580081,5/2/2016 5:00:00 PM,81
1215,1624580081,5/2/2016 6:00:00 PM,569
1217,1624580081,5/2/2016 8:00:00 PM,50
1218,1624580081,5/2/2016 9:00:00 PM,57
1219,1624580081,5/2/2016 10:00:00 PM,150
1220,1624580081,5/2/2016 11:00:00 PM,72
1227,1624580081,5/3/2016 6:00:00 AM,66
1228,1624580081,5/3/2016 7:00:00 AM,507
1233,1624580081,5/3/2016 12:00:00 PM,130
1234,1624580081,5/3/2016 1:00:00 PM,127
1235,1624580081,5/3/2016 2:00:00 PM,128
1236,1624580081,5/3/2016 3:00:00 PM,7
1239,1624580081,5/3/2016 6:00:00 PM,585
1240,1624580081,5/3/2016 7:00:00 PM,223
1242,1624580081,5/3/2016 9:00:00 PM,16
1243,1624580081,5/3/2016 10:00:00 PM,155
1244,1624580081,5/3/2016 11:00:00 PM,156
1247,1624580081,5/4/2016 2:00:00 AM,15
1251,1624580081,5/4/2016 6:00:00 AM,45
1255,1624580081,5/4/2016 10:00:00 AM,181
1256,1624580081,5/4/2016 11:00:00 AM,341
1257,1624580081,5/4/2016 12:00:00 PM,34
1260,1624580081,5/4/2016 3:00:00 PM,634
1261,1624580081,5/4/2016 4:00:00 PM,132
1262,1624580081,5/4/2016 5:00:00 PM,99
1263,1624580081,5/4/2016 6:00:00 PM,218
1264,1624580081,5/4/2016 7:00:00 PM,129
1265,1624580081,5/4/2016 8:00:00 PM,106
1266,1624580081,5/4/2016 9:00:00 PM,177
1267,1624580081,5/4/2016 10:00:00 PM,4
1268,1624580081,5/4/2016 11:00:00 PM,78
1275,1624580081,5/5/2016 6:00:00 AM,116
1280,1624580081,5/5/2016 11:00:00 AM,497
1281,1624580081,5/5/2016 12:00:00 PM,97
1282,1624580081,5/5/2016 1:00:00 PM,523
1283,1624580081,5/5/2016 2:00:00 PM,340
1284,1624580081,5/5/2016 3:00:00 PM,83
1285,1624580081,5/5/2016 4:00:00 PM,48
1286,1624580081,5/5/2016 5:00:00 PM,82
1287,1624580081,5/5/2016 6:00:00 PM,52
1288,1624580081,5/5/2016 7:00:00 PM,419
1289,1624580081,5/5/2016 8:00:00 PM,9
1290,1624580081,5/5/2016 9:00:00 PM,60
1291,1624580081,5/5/2016 10:00:00 PM,76
1292,1624580081,5/5/2016 11:00:00 PM,68
1293,1624580081,5/6/2016 12:00:00 AM,151
1295,1624580081,5/6/2016 2:00:00 AM,174
1304,1624580081,5/6/2016 11:00:00 AM,144
1305,1624580081,5/6/2016 12:00:00 PM,60
1306,1624580081,5/6/2016 1:00:00 PM,101
1307,1624580081,5/6/2016 2:00:00 PM,4
1310,1624580081,5/6/2016 5:00:00 PM,5
1311,1624580081,5/6/2016 6:00:00 PM,152
1312,1624580081,5/6/2016 7:00:00 PM,230
1313,1624580081,5/6/2016 8:00:00 PM,223
1314,1624580081,5/6/2016 9:00:00 PM,136
1315,1624580081,5/6/2016 10:00:00 PM,136
1316,1624580081,5/6/2016 11:00:00 PM,211
1317,1624580081,5/7/2016 12:00:00 AM,121
1318,1624580081,5/7/2016 1:00:00 AM,277
1319,1624580081,5/7/2016 2:00:00 AM,171
1329,1624580081,5/7/2016 12:00:00 PM,199
1330,1624580081,5/7/2016 1:00:00 PM,210
1331,1624580081,5/7/2016 2:00:00 PM,262
1334,1624580081,5/7/2016 5:00:00 PM,162
1335,1624580081,5/7/2016 6:00:00 PM,417
1336,1624580081,5/7/2016 7:00:00 PM,173
1337,1624580081,5/7/2016 8:00:00 PM,50
1338,1624580081,5/7/2016 9:00:00 PM,7
1339,1624580081,5/7/2016 10:00:00 PM,19
1340,1624580081,5/7/2016 11:00:00 PM,36
1343,1624580081,5/8/2016 2:00:00 AM,473
1344,1624580081,5/8/2016 3:00:00 AM,52
1350,1624580081,5/8/2016 9:00:00 AM,8
1351,1624580081,5/8/2016 10:00:00 AM,144
1352,1624580081,5/8/2016 11:00:00 AM,310
1353,1624580081,5/8/2016 12:00:00 PM,22
1354,1624580081,5/8/2016 1:00:00 PM,82
1355,1624580081,5/8/2016 2:00:00 PM,333
1356,1624580081,5/8/2016 3:00:00 PM,588
1357,1624580081,5/8/2016 4:00:00 PM,74
1358,1624580081,5/8/2016 5:00:00 PM,470
1359,1624580081,5/8/2016 6:00:00 PM,110
1360,1624580081,5/8/2016 7:00:00 PM,149
1361,1624580081,5/8/2016 8:00:00 PM,230
1362,1624580081,5/8/2016 9:00:00 PM,158
1364,1624580081,5/8/2016 11:00:00 PM,224
1367,1624580081,5/9/2016 2:00:00 AM,36
1377,1624580081,5/9/2016 12:00:00 PM,307
1378,1624580081,5/9/2016 1:00:00 PM,243
1379,1624580081,5/9/2016 2:00:00 PM,309
1380,1624580081,5/9/2016 3:00:00 PM,73
1381,1624580081,5/9/2016 4:00:00 PM,243
1382,1624580081,5/9/2016 5:00:00 PM,10
1383,1624580081,5/9/2016 6:00:00 PM,100
1384,1624580081,5/9/2016 7:00:00 PM,274
1386,1624580081,5/9/2016 9:00:00 PM,83
1387,1624580081,5/9/2016 10:00:00 PM,43
1388,1624580081,5/9/2016 11:00:00 PM,11
1389,1624580081,5/10/2016 12:00:00 AM,111
1401,1624580081,5/10/2016 12:00:00 PM,19
1402,1624580081,5/10/2016 1:00:00 PM,1376
1403,1624580081,5/10/2016 2:00:00 PM,338
1404,1624580081,5/10/2016 3:00:00 PM,6
1405,1624580081,5/10/2016 4:00:00 PM,13
1406,1624580081,5/10/2016 5:00:00 PM,118
1407,1624580081,5/10/2016 6:00:00 PM,644
1408,1624580081,5/10/2016 7:00:00 PM,47
1409,1624580081,5/10/2016 8:00:00 PM,172
1410,1624580081,5/10/2016 9:00:00 PM,30
1411,1624580081,5/10/2016 10:00:00 PM,84
1412,1624580081,5/10/2016 11:00:00 PM,11
1415,1624580081,5/11/2016 2:00:00 AM,18
1426,1624580081,5/11/2016 1:00:00 PM,154
1427,1624580081,5/11/2016 2:00:00 PM,199
1428,1624580081,5/11/2016 3:00:00 PM,664
1429,1624580081,5/11/2016 4:00:00 PM,302
1430,1624580081,5/11/2016 5:00:00 PM,477
1431,1624580081,5/11/2016 6:00:00 PM,861
1432,1624580081,5/11/2016 7:00:00 PM,53
1433,1624580081,5/11/2016 8:00:00 PM,77
1435,1624580081,5/11/2016 10:00:00 PM,251
1436,1624580081,5/11/2016 11:00:00 PM,78
1437,1624580081,5/12/2016 12:00:00 AM,24
1438,1624580081,5/12/2016 1:00:00 AM,60
1439,1624580081,5/12/2016 2:00:00 AM,121
1441,1624580081,5/12/2016 4:00:00 AM,6
1447,1624580081,5/12/2016 10:00:00 AM,97
1449,1624580081,5/12/2016 12:00:00 PM,215
1450,1624580081,5/12/2016 1:00:00 PM,300
1451,1624580081,5/12/2016 2:00:00 PM,1795
1452,1624580081,5/12/2016 3:00:00 PM,121
1453,1644430081,4/12/2016 12:00:00 AM,45
1454,1644430081,4/12/2016 1:00:00 AM,8
1461,1644430081,4/12/2016 8:00:00 AM,451
1462,1644430081,4/12/2016 9:00:00 AM,318
1463,1644430081,4/12/2016 10:00:00 AM,288
1464,1644430081,4/12/2016 11:00:00 AM,107
1465,1644430081,4/12/2016 12:00:00 PM,68
1466,1644430081,4/12/2016 1:00:00 PM,5
1467,1644430081,4/12/2016 2:00:00 PM,539
1468,1644430081,4/12/2016 3:00:00 PM,79
1469,1644430081,4/12/2016 4:00:00 PM,156
1470,1644430081,4/12/2016 5:00:00 PM,205
1471,1644430081,4/12/2016 6:00:00 PM,1676
1472,1644430081,4/12/2016 7:00:00 PM,1669
1473,1644430081,4/12/2016 8:00:00 PM,1467
1474,1644430081,4/12/2016 9:00:00 PM,2076
1475,1644430081,4/12/2016 10:00:00 PM,1527
1476,1644430081,4/12/2016 11:00:00 PM,10
1485,1644430081,4/13/2016 8:00:00 AM,488
1486,1644430081,4/13/2016 9:00:00 AM,255
1487,1644430081,4/13/2016 10:00:00 AM,11
1488,1644430081,4/13/2016 11:00:00 AM,217
1489,1644430081,4/13/2016 12:00:00 PM,501
1490,1644430081,4/13/2016 1:00:00 PM,88
1491,1644430081,4/13/2016 2:00:00 PM,72
1492,1644430081,4/13/2016 3:00:00 PM,20
1493,1644430081,4/13/2016 4:00:00 PM,170
1494,1644430081,4/13/2016 5:00:00 PM,418
1495,1644430081,4/13/2016 6:00:00 PM,602
1497,1644430081,4/13/2016 8:00:00 PM,499
1509,1644430081,4/14/2016 8:00:00 AM,466
1510,1644430081,4/14/2016 9:00:00 AM,18
1511,1644430081,4/14/2016 10:00:00 AM,25
1512,1644430081,4/14/2016 11:00:00 AM,525
1513,1644430081,4/14/2016 12:00:00 PM,101
1514,1644430081,4/14/2016 1:00:00 PM,465
1515,1644430081,4/14/2016 2:00:00 PM,73
1516,1644430081,4/14/2016 3:00:00 PM,173
1517,1644430081,4/14/2016 4:00:00 PM,174
1518,1644430081,4/14/2016 5:00:00 PM,392
1519,1644430081,4/14/2016 6:00:00 PM,1108
1520,1644430081,4/14/2016 7:00:00 PM,2162
1521,1644430081,4/14/2016 8:00:00 PM,1723
1522,1644430081,4/14/2016 9:00:00 PM,1686
1523,1644430081,4/14/2016 10:00:00 PM,1937
1524,1644430081,4/14/2016 11:00:00 PM,9
1532,1644430081,4/15/2016 7:00:00 AM,586
1533,1644430081,4/15/2016 8:00:00 AM,89
1534,1644430081,4/15/2016 9:00:00 AM,9
1535,1644430081,4/15/2016 10:00:00 AM,5
1536,1644430081,4/15/2016 11:00:00 AM,352
1537,1644430081,4/15/2016 12:00:00 PM,210
1538,1644430081,4/15/2016 1:00:00 PM,94
1539,1644430081,4/15/2016 2:00:00 PM,458
1540,1644430081,4/15/2016 3:00:00 PM,32
1541,1644430081,4/15/2016 4:00:00 PM,512
1542,1644430081,4/15/2016 5:00:00 PM,129
1543,1644430081,4/15/2016 6:00:00 PM,655
1544,1644430081,4/15/2016 7:00:00 PM,449
1545,1644430081,4/15/2016 8:00:00 PM,1337
1546,1644430081,4/15/2016 9:00:00 PM,11
1547,1644430081,4/15/2016 10:00:00 PM,31
1548,1644430081,4/15/2016 11:00:00 PM,304
1560,1644430081,4/16/2016 11:00:00 AM,783
1561,1644430081,4/16/2016 12:00:00 PM,1959
1562,1644430081,4/16/2016 1:00:00 PM,1814
1563,1644430081,4/16/2016 2:00:00 PM,879
1564,1644430081,4/16/2016 3:00:00 PM,1229
1566,1644430081,4/16/2016 5:00:00 PM,1163
1567,1644430081,4/16/2016 6:00:00 PM,562
1568,1644430081,4/16/2016 7:00:00 PM,62
1569,1644430081,4/16/2016 8:00:00 PM,679
1570,1644430081,4/16/2016 9:00:00 PM,1100
1571,1644430081,4/16/2016 10:00:00 PM,1400
1572,1644430081,4/16/2016 11:00:00 PM,159
1573,1644430081,4/17/2016 12:00:00 AM,836
1574,1644430081,4/17/2016 1:00:00 AM,561
1585,1644430081,4/17/2016 12:00:00 PM,608
1586,1644430081,4/17/2016 1:00:00 PM,979
1588,1644430081,4/17/2016 3:00:00 PM,278
1589,1644430081,4/17/2016 4:00:00 PM,44
1590,1644430081,4/17/2016 5:00:00 PM,149
1591,1644430081,4/17/2016 6:00:00 PM,189
1592,1644430081,4/17/2016 7:00:00 PM,327
1593,1644430081,4/17/2016 8:00:00 PM,629
1594,1644430081,4/17/2016 9:00:00 PM,394
1595,1644430081,4/17/2016 10:00:00 PM,319
1596,1644430081,4/17/2016 11:00:00 PM,249
1597,1644430081,4/18/2016 12:00:00 AM,152
1604,1644430081,4/18/2016 7:00:00 AM,16
1605,1644430081,4/18/2016 8:00:00 AM,596
1606,1644430081,4/18/2016 9:00:00 AM,160
1607,1644430081,4/18/2016 10:00:00 AM,18
1608,1644430081,4/18/2016 11:00:00 AM,11
1609,1644430081,4/18/2016 12:00:00 PM,219
1610,1644430081,4/18/2016 1:00:00 PM,679
1611,1644430081,4/18/2016 2:00:00 PM,105
1612,1644430081,4/18/2016 3:00:00 PM,153
1613,1644430081,4/18/2016 4:00:00 PM,31
1614,1644430081,4/18/2016 5:00:00 PM,470
1615,1644430081,4/18/2016 6:00:00 PM,498
1617,1644430081,4/18/2016 8:00:00 PM,209
1629,1644430081,4/19/2016 8:00:00 AM,524
1630,1644430081,4/19/2016 9:00:00 AM,127
1631,1644430081,4/19/2016 10:00:00 AM,228
1632,1644430081,4/19/2016 11:00:00 AM,85
1633,1644430081,4/19/2016 12:00:00 PM,323
1634,1644430081,4/19/2016 1:00:00 PM,97
1635,1644430081,4/19/2016 2:00:00 PM,610
1636,1644430081,4/19/2016 3:00:00 PM,96
1637,1644430081,4/19/2016 4:00:00 PM,66
1638,1644430081,4/19/2016 5:00:00 PM,274
1639,1644430081,4/19/2016 6:00:00 PM,1470
1640,1644430081,4/19/2016 7:00:00 PM,2402
1641,1644430081,4/19/2016 8:00:00 PM,1296
1642,1644430081,4/19/2016 9:00:00 PM,1949
1643,1644430081,4/19/2016 10:00:00 PM,1521
1644,1644430081,4/19/2016 11:00:00 PM,163
1645,1644430081,4/20/2016 12:00:00 AM,5
1646,1644430081,4/20/2016 1:00:00 AM,4
1647,1644430081,4/20/2016 2:00:00 AM,3
1648,1644430081,4/20/2016 3:00:00 AM,2
1649,1644430081,4/20/2016 4:00:00 AM,3
1650,1644430081,4/20/2016 5:00:00 AM,3
1651,1644430081,4/20/2016 6:00:00 AM,2
1652,1644430081,4/20/2016 7:00:00 AM,3
1653,1644430081,4/20/2016 8:00:00 AM,350
1654,1644430081,4/20/2016 9:00:00 AM,94
1655,1644430081,4/20/2016 10:00:00 AM,200
1656,1644430081,4/20/2016 11:00:00 AM,51
1657,1644430081,4/20/2016 12:00:00 PM,6
1658,1644430081,4/20/2016 1:00:00 PM,369
1659,1644430081,4/20/2016 2:00:00 PM,361
1660,1644430081,4/20/2016 3:00:00 PM,247
1661,1644430081,4/20/2016 4:00:00 PM,5
1662,1644430081,4/20/2016 5:00:00 PM,36
1663,1644430081,4/20/2016 6:00:00 PM,11
1664,1644430081,4/20/2016 7:00:00 PM,39
1665,1644430081,4/20/2016 8:00:00 PM,16
1666,1644430081,4/20/2016 9:00:00 PM,483
1667,1644430081,4/20/2016 10:00:00 PM,134
1668,1644430081,4/20/2016 11:00:00 PM,9
1679,1644430081,4/21/2016 10:00:00 AM,16
1680,1644430081,4/21/2016 11:00:00 AM,44
1683,1644430081,4/21/2016 2:00:00 PM,35
1685,1644430081,4/21/2016 4:00:00 PM,506
1688,1644430081,4/21/2016 7:00:00 PM,120
