,Id,ActivityHour,TotalIntensity,AverageIntensity
616,1503960366,5/7/2016 4:00:00 PM,10,0.166667
617,1503960366,5/7/2016 5:00:00 PM,6,0.1
618,1503960366,5/7/2016 6:00:00 PM,13,0.216667
619,1503960366,5/7/2016 7:00:00 PM,21,0.35
620,1503960366,5/7/2016 8:00:00 PM,3,0.05
621,1503960366,5/7/2016 9:00:00 PM,61,1.016667
623,1503960366,5/7/2016 11:00:00 PM,3,0.05
624,1503960366,5/8/2016 12:00:00 AM,8,0.133333
628,1503960366,5/8/2016 4:00:00 AM,1,0.016667
630,1503960366,5/8/2016 6:00:00 AM,1,0.016667
636,1503960366,5/8/2016 12:00:00 PM,22,0.366667
637,1503960366,5/8/2016 1:00:00 PM,8,0.133333
638,1503960366,5/8/2016 2:00:00 PM,30,0.5
639,1503960366,5/8/2016 3:00:00 PM,10,0.166667
640,1503960366,5/8/2016 4:00:00 PM,5,0.083333
641,1503960366,5/8/2016 5:00:00 PM,14,0.233333
643,1503960366,5/8/2016 7:00:00 PM,36,0.6
644,1503960366,5/8/2016 8:00:00 PM,28,0.466667
645,1503960366,5/8/2016 9:00:00 PM,33,0.55
646,1503960366,5/8/2016 10:00:00 PM,29,0.483333
647,1503960366,5/8/2016 11:00:00 PM,11,0.183333
648,1503960366,5/9/2016 12:00:00 AM,9,0.15
653,1503960366,5/9/2016 5:00:00 AM,1,0.016667
654,1503960366,5/9/2016 6:00:00 AM,22,0.366667
655,1503960366,5/9/2016 7:00:00 AM,6,0.1
656,1503960366,5/9/2016 8:00:00 AM,3,0.05
657,1503960366,5/9/2016 9:00:00 AM,3,0.05
658,1503960366,5/9/2016 10:00:00 AM,10,0.166667
659,1503960366,5/9/2016 11:00:00 AM,6,0.1
660,1503960366,5/9/2016 12:00:00 PM,12,0.2
661,1503960366,5/9/2016 1:00:00 PM,1,0.016667
663,1503960366,5/9/2016 3:00:00 PM,1,0.016667
664,1503960366,5/9/2016 4:00:00 PM,75,1.25
665,1503960366,5/9/2016 5:00:00 PM,37,0.616667
666,1503960366,5/9/2016 6:00:00 PM,25,0.416667
667,1503960366,5/9/2016 7:00:00 PM,39,0.65
668,1503960366,5/9/2016 8:00:00 PM,43,0.716667
669,1503960366,5/9/2016 9:00:00 PM,73,1.216667
673,1503960366,5/10/2016 1:00:00 AM,6,0.1
679,1503960366,5/10/2016 7:00:00 AM,4,0.066667
680,1503960366,5/10/2016 8:00:00 AM,11,0.183333
681,1503960366,5/10/2016 9:00:00 AM,24,0.4
682,1503960366,5/10/2016 10:00:00 AM,16,0.266667
683,1503960366,5/10/2016 11:00:00 AM,35,0.583333
684,1503960366,5/10/2016 12:00:00 PM,6,0.1
685,1503960366,5/10/2016 1:00:00 PM,14,0.233333
686,1503960366,5/10/2016 2:00:00 PM,8,0.133333
687,1503960366,5/10/2016 3:00:00 PM,36,0.6
688,1503960366,5/10/2016 4:00:00 PM,22,0.366667
689,1503960366,5/10/2016 5:00:00 PM,17,0.283333
690,1503960366,5/10/2016 6:00:00 PM,69,1.15
691,1503960366,5/10/2016 7:00:00 PM,51,0.85
692,1503960366,5/10/2016 8:00:00 PM,73,1.216667
693,1503960366,5/10/2016 9:00:00 PM,19,0.316667
695,1503960366,5/10/2016 11:00:00 PM,3,0.05
696,1503960366,5/11/2016 12:00:00 AM,14,0.233333
697,1503960366,5/11/2016 1:00:00 AM,4,0.066667
698,1503960366,5/11/2016 2:00:00 AM,4,0.066667
699,1503960366,5/11/2016 3:00:00 AM,1,0.016667
703,1503960366,5/11/2016 7:00:00 AM,5,0.083333
704,1503960366,5/11/2016 8:00:00 AM,21,0.35
705,1503960366,5/11/2016 9:00:00 AM,32,0.533333
706,1503960366,5/11/2016 10:00:00 AM,19,0.316667
707,1503960366,5/11/2016 11:00:00 AM,15,0.25
708,1503960366,5/11/2016 12:00:00 PM,6,0.1
709,1503960366,5/11/2016 1:00:00 PM,23,0.383333
710,1503960366,5/11/2016 2:00:00 PM,52,0.866667
711,1503960366,5/11/2016 3:00:00 PM,9,0.15
712,1503960366,5/11/2016 4:00:00 PM,7,0.116667
713,1503960366,5/11/2016 5:00:00 PM,7,0.116667
715,1503960366,5/11/2016 7:00:00 PM,30,0.5
716,1503960366,5/11/2016 8:00:00 PM,42,0.7
717,1624580081,4/12/2016 12:00:00 AM,4,0.066667
718,1624580081,4/12/2016 1:00:00 AM,1,0.016667
720,1624580081,4/12/2016 3:00:00 AM,1,0.016667
725,1624580081,4/12/2016 8:00:00 AM,1,0.016667
726,1624580081,4/12/2016 9:00:00 AM,18,0.3
727,1624580081,4/12/2016 10:00:00 AM,60,1.0
728,1624580081,4/12/2016 11:00:00 AM,4,0.066667
729,1624580081,4/12/2016 12:00:00 PM,5,0.083333
730,1624580081,4/12/2016 1:00:00 PM,2,0.033333
731,1624580081,4/12/2016 2:00:00 PM,3,0.05
732,1624580081,4/12/2016 3:00:00 PM,2,0.033333
733,1624580081,4/12/2016 4:00:00 PM,2,0.033333
734,1624580081,4/12/2016 5:00:00 PM,6,0.1
735,1624580081,4/12/2016 6:00:00 PM,7,0.116667
736,1624580081,4/12/2016 7:00:00 PM,12,0.2
737,1624580081,4/12/2016 8:00:00 PM,6,0.1
740,1624580081,4/12/2016 11:00:00 PM,12,0.2
741,1624580081,4/13/2016 12:00:00 AM,6,0.1
742,1624580081,4/13/2016 1:00:00 AM,1,0.016667
749,1624580081,4/13/2016 8:00:00 AM,1,0.016667
750,1624580081,4/13/2016 9:00:00 AM,29,0.483333
751,1624580081,4/13/2016 10:00:00 AM,45,0.75
752,1624580081,4/13/2016 11:00:00 AM,12,0.2
753,1624580081,4/13/2016 12:00:00 PM,6,0.1
755,1624580081,4/13/2016 2:00:00 PM,4,0.066667
757,1624580081,4/13/2016 4:00:00 PM,5,0.083333
758,1624580081,4/13/2016 5:00:00 PM,5,0.083333
759,1624580081,4/13/2016 6:00:00 PM,17,0.283333
760,1624580081,4/13/2016 7:00:00 PM,1,0.016667
761,1624580081,4/13/2016 8:00:00 PM,3,0.05
762,1624580081,4/13/2016 9:00:00 PM,11,0.183333
764,1624580081,4/13/2016 11:00:00 PM,2,0.033333
765,1624580081,4/14/2016 12:00:00 AM,1,0.016667
767,1624580081,4/14/2016 2:00:00 AM,1,0.016667
772,1624580081,4/14/2016 7:00:00 AM,1,0.016667
773,1624580081,4/14/2016 8:00:00 AM,31,0.516667
774,1624580081,4/14/2016 9:00:00 AM,45,0.75
775,1624580081,4/14/2016 10:00:00 AM,7,0.116667
776,1624580081,4/14/2016 11:00:00 AM,18,0.3
777,1624580081,4/14/2016 12:00:00 PM,2,0.033333
779,1624580081,4/14/2016 2:00:00 PM,3,0.05
780,1624580081,4/14/2016 3:00:00 PM,3,0.05
781,1624580081,4/14/2016 4:00:00 PM,14,0.233333
782,1624580081,4/14/2016 5:00:00 PM,34,0.566667
783,1624580081,4/14/2016 6:00:00 PM,19,0.316667
784,1624580081,4/14/2016 7:00:00 PM,24,0.4
785,1624580081,4/14/2016 8:00:00 PM,6,0.1
786,1624580081,4/14/2016 9:00:00 PM,15,0.25
788,1624580081,4/14/2016 11:00:00 PM,12,0.2
789,1624580081,4/15/2016 12:00:00 AM,12,0.2
790,1624580081,4/15/2016 1:00:00 AM,2,0.033333
795,1624580081,4/15/2016 6:00:00 AM,1,0.016667
796,1624580081,4/15/2016 7:00:00 AM,1,0.016667
800,1624580081,4/15/2016 11:00:00 AM,25,0.416667
806,1624580081,4/15/2016 5:00:00 PM,1,0.016667
807,1624580081,4/15/2016 6:00:00 PM,3,0.05
808,1624580081,4/15/2016 7:00:00 PM,25,0.416667
810,1624580081,4/15/2016 9:00:00 PM,3,0.05
811,1624580081,4/15/2016 10:00:00 PM,15,0.25
812,1624580081,4/15/2016 11:00:00 PM,8,0.133333
813,1624580081,4/16/2016 12:00:00 AM,18,0.3
815,1624580081,4/16/2016 2:00:00 AM,5,0.083333
823,1624580081,4/16/2016 10:00:00 AM,11,0.183333
824,1624580081,4/16/2016 11:00:00 AM,6,0.1
825,1624580081,4/16/2016 12:00:00 PM,5,0.083333
827,1624580081,4/16/2016 2:00:00 PM,10,0.166667
828,1624580081,4/16/2016 3:00:00 PM,5,0.083333
830,1624580081,4/16/2016 5:00:00 PM,4,0.066667
831,1624580081,4/16/2016 6:00:00 PM,2,0.033333
832,1624580081,4/16/2016 7:00:00 PM,27,0.45
833,1624580081,4/16/2016 8:00:00 PM,4,0.066667
834,1624580081,4/16/2016 9:00:00 PM,31,0.516667
835,1624580081,4/16/2016 10:00:00 PM,44,0.733333
836,1624580081,4/16/2016 11:00:00 PM,4,0.066667
837,1624580081,4/17/2016 12:00:00 AM,5,0.083333
838,1624580081,4/17/2016 1:00:00 AM,1,0.016667
839,1624580081,4/17/2016 2:00:00 AM,2,0.033333
842,1624580081,4/17/2016 5:00:00 AM,1,0.016667
846,1624580081,4/17/2016 9:00:00 AM,2,0.033333
847,1624580081,4/17/2016 10:00:00 AM,4,0.066667
848,1624580081,4/17/2016 11:00:00 AM,2,0.033333
849,1624580081,4/17/2016 12:00:00 PM,19,0.316667
850,1624580081,4/17/2016 1:00:00 PM,44,0.733333
851,1624580081,4/17/2016 2:00:00 PM,18,0.3
852,1624580081,4/17/2016 3:00:00 PM,4,0.066667
854,1624580081,4/17/2016 5:00:00 PM,50,0.833333
855,1624580081,4/17/2016 6:00:00 PM,10,0.166667
856,1624580081,4/17/2016 7:00:00 PM,18,0.3
857,1624580081,4/17/2016 8:00:00 PM,19,0.316667
858,1624580081,4/17/2016 9:00:00 PM,7,0.116667
859,1624580081,4/17/2016 10:00:00 PM,6,0.1
860,1624580081,4/17/2016 11:00:00 PM,4,0.066667
861,1624580081,4/18/2016 12:00:00 AM,3,0.05
862,1624580081,4/18/2016 1:00:00 AM,4,0.066667
863,1624580081,4/18/2016 2:00:00 AM,1,0.016667
868,1624580081,4/18/2016 7:00:00 AM,9,0.15
869,1624580081,4/18/2016 8:00:00 AM,49,0.816667
870,1624580081,4/18/2016 9:00:00 AM,5,0.083333
871,1624580081,4/18/2016 10:00:00 AM,18,0.3
872,1624580081,4/18/2016 11:00:00 AM,13,0.216667
873,1624580081,4/18/2016 12:00:00 PM,1,0.016667
876,1624580081,4/18/2016 3:00:00 PM,28,0.466667
877,1624580081,4/18/2016 4:00:00 PM,70,1.166667
878,1624580081,4/18/2016 5:00:00 PM,7,0.116667
879,1624580081,4/18/2016 6:00:00 PM,11,0.183333
880,1624580081,4/18/2016 7:00:00 PM,9,0.15
881,1624580081,4/18/2016 8:00:00 PM,10,0.166667
882,1624580081,4/18/2016 9:00:00 PM,12,0.2
883,1624580081,4/18/2016 10:00:00 PM,9,0.15
884,1624580081,4/18/2016 11:00:00 PM,8,0.133333
885,1624580081,4/19/2016 12:00:00 AM,2,0.033333
890,1624580081,4/19/2016 5:00:00 AM,7,0.116667
891,1624580081,4/19/2016 6:00:00 AM,16,0.266667
892,1624580081,4/19/2016 7:00:00 AM,3,0.05
893,1624580081,4/19/2016 8:00:00 AM,12,0.2
894,1624580081,4/19/2016 9:00:00 AM,1,0.016667
896,1624580081,4/19/2016 11:00:00 AM,10,0.166667
897,1624580081,4/19/2016 12:00:00 PM,30,0.5
898,1624580081,4/19/2016 1:00:00 PM,9,0.15
899,1624580081,4/19/2016 2:00:00 PM,15,0.25
901,1624580081,4/19/2016 4:00:00 PM,2,0.033333
902,1624580081,4/19/2016 5:00:00 PM,1,0.016667
903,1624580081,4/19/2016 6:00:00 PM,14,0.233333
904,1624580081,4/19/2016 7:00:00 PM,3,0.05
905,1624580081,4/19/2016 8:00:00 PM,4,0.066667
906,1624580081,4/19/2016 9:00:00 PM,4,0.066667
907,1624580081,4/19/2016 10:00:00 PM,7,0.116667
908,1624580081,4/19/2016 11:00:00 PM,1,0.016667
909,1624580081,4/20/2016 12:00:00 AM,7,0.116667
917,1624580081,4/20/2016 8:00:00 AM,1,0.016667
918,1624580081,4/20/2016 9:00:00 AM,44,0.733333
919,1624580081,4/20/2016 10:00:00 AM,7,0.116667
920,1624580081,4/20/2016 11:00:00 AM,6,0.1
921,1624580081,4/20/2016 12:00:00 PM,14,0.233333
922,1624580081,4/20/2016 1:00:00 PM,3,0.05
923,1624580081,4/20/2016 2:00:00 PM,3,0.05
924,1624580081,4/20/2016 3:00:00 PM,6,0.1
925,1624580081,4/20/2016 4:00:00 PM,12,0.2
926,1624580081,4/20/2016 5:00:00 PM,9,0.15
927,1624580081,4/20/2016 6:00:00 PM,17,0.283333
928,1624580081,4/20/2016 7:00:00 PM,3,0.05
929,1624580081,4/20/2016 8:00:00 PM,1,0.016667
930,1624580081,4/20/2016 9:00:00 PM,3,0.05
931,1624580081,4/20/2016 10:00:00 PM,10,0.166667
932,1624580081,4/20/2016 11:00:00 PM,5,0.083333
933,1624580081,4/21/2016 12:00:00 AM,1,0.016667
935,1624580081,4/21/2016 2:00:00 AM,2,0.033333
936,1624580081,4/21/2016 3:00:00 AM,2,0.033333
939,1624580081,4/21/2016 6:00:00 AM,1,0.016667
941,1624580081,4/21/2016 8:00:00 AM,1,0.016667
942,1624580081,4/21/2016 9:00:00 AM,6,0.1
943,1624580081,4/21/2016 10:00:00 AM,8,0.133333
944,1624580081,4/21/2016 11:00:00 AM,15,0.25
945,1624580081,4/21/2016 12:00:00 PM,1,0.016667
947,1624580081,4/21/2016 2:00:00 PM,11,0.183333
948,1624580081,4/21/2016 3:00:00 PM,3,0.05
949,1624580081,4/21/2016 4:00:00 PM,3,0.05
950,1624580081,4/21/2016 5:00:00 PM,8,0.133333
951,1624580081,4/21/2016 6:00:00 PM,35,0.583333
952,1624580081,4/21/2016 7:00:00 PM,56,0.933333
953,1624580081,4/21/2016 8:00:00 PM,7,0.116667
954,1624580081,4/21/2016 9:00:00 PM,12,0.2
955,1624580081,4/21/2016 10:00:00 PM,12,0.2
956,1624580081,4/21/2016 11:00:00 PM,2,0.033333
957,1624580081,4/22/2016 12:00:00 AM,1,0.016667
960,1624580081,4/22/2016 3:00:00 AM,2,0.033333
964,1624580081,4/22/2016 7:00:00 AM,16,0.266667
965,1624580081,4/22/2016 8:00:00 AM,2,0.033333
966,1624580081,4/22/2016 9:00:00 AM,2,0.033333
967,1624580081,4/22/2016 10:00:00 AM,10,0.166667
968,1624580081,4/22/2016 11:00:00 AM,12,0.2
969,1624580081,4/22/2016 12:00:00 PM,4,0.066667
970,1624580081,4/22/2016 1:00:00 PM,6,0.1
971,1624580081,4/22/2016 2:00:00 PM,1,0.016667
972,1624580081,4/22/2016 3:00:00 PM,3,0.05
973,1624580081,4/22/2016 4:00:00 PM,4,0.066667
974,1624580081,4/22/2016 5:00:00 PM,5,0.083333
975,1624580081,4/22/2016 6:00:00 PM,1,0.016667
976,1624580081,4/22/2016 7:00:00 PM,32,0.533333
977,1624580081,4/22/2016 8:00:00 PM,31,0.516667
978,1624580081,4/22/2016 9:00:00 PM,20,0.333333
979,1624580081,4/22/2016 10:00:00 PM,28,0.466667
980,1624580081,4/22/2016 11:00:00 PM,19,0.316667
981,1624580081,4/23/2016 12:00:00 AM,9,0.15
982,1624580081,4/23/2016 1:00:00 AM,4,0.066667
989,1624580081,4/23/2016 8:00:00 AM,1,0.016667
990,1624580081,4/23/2016 9:00:00 AM,9,0.15
991,1624580081,4/23/2016 10:00:00 AM,17,0.283333
993,1624580081,4/23/2016 12:00:00 PM,4,0.066667
994,1624580081,4/23/2016 1:00:00 PM,1,0.016667
995,1624580081,4/23/2016 2:00:00 PM,8,0.133333
996,1624580081,4/23/2016 3:00:00 PM,2,0.033333
997,1624580081,4/23/2016 4:00:00 PM,17,0.283333
998,1624580081,4/23/2016 5:00:00 PM,2,0.033333
999,1624580081,4/23/2016 6:00:00 PM,7,0.116667
1000,1624580081,4/23/2016 7:00:00 PM,29,0.483333
1001,1624580081,4/23/2016 8:00:00 PM,51,0.85
1002,1624580081,4/23/2016 9:00:00 PM,41,0.683333
1003,1624580081,4/23/2016 10:00:00 PM,23,0.383333
1004,1624580081,4/23/2016 11:00:00 PM,2,0.033333
1005,1624580081,4/24/2016 12:00:00 AM,9,0.15
1006,1624580081,4/24/2016 1:00:00 AM,7,0.116667
1010,1624580081,4/24/2016 5:00:00 AM,1,0.016667
1011,1624580081,4/24/2016 6:00:00 AM,2,0.033333
1013,1624580081,4/24/2016 8:00:00 AM,3,0.05
1014,1624580081,4/24/2016 9:00:00 AM,7,0.116667
1015,1624580081,4/24/2016 10:00:00 AM,27,0.45
1016,1624580081,4/24/2016 11:00:00 AM,15,0.25
1017,1624580081,4/24/2016 12:00:00 PM,38,0.633333
1018,1624580081,4/24/2016 1:00:00 PM,38,0.633333
1019,1624580081,4/24/2016 2:00:00 PM,12,0.2
1021,1624580081,4/24/2016 4:00:00 PM,3,0.05
1022,1624580081,4/24/2016 5:00:00 PM,8,0.133333
1023,1624580081,4/24/2016 6:00:00 PM,56,0.933333
1024,1624580081,4/24/2016 7:00:00 PM,23,0.383333
1025,1624580081,4/24/2016 8:00:00 PM,14,0.233333
1026,1624580081,4/24/2016 9:00:00 PM,2,0.033333
1027,1624580081,4/24/2016 10:00:00 PM,4,0.066667
1030,1624580081,4/25/2016 1:00:00 AM,3,0.05
1037,1624580081,4/25/2016 8:00:00 AM,10,0.166667
1038,1624580081,4/25/2016 9:00:00 AM,9,0.15
1039,1624580081,4/25/2016 10:00:00 AM,36,0.6
1040,1624580081,4/25/2016 11:00:00 AM,32,0.533333
1041,1624580081,4/25/2016 12:00:00 PM,17,0.283333
1042,1624580081,4/25/2016 1:00:00 PM,9,0.15
1043,1624580081,4/25/2016 2:00:00 PM,3,0.05
1044,1624580081,4/25/2016 3:00:00 PM,3,0.05
1045,1624580081,4/25/2016 4:00:00 PM,7,0.116667
1046,1624580081,4/25/2016 5:00:00 PM,25,0.416667
1047,1624580081,4/25/2016 6:00:00 PM,15,0.25
1048,1624580081,4/25/2016 7:00:00 PM,13,0.216667
1049,1624580081,4/25/2016 8:00:00 PM,1,0.016667
1050,1624580081,4/25/2016 9:00:00 PM,2,0.033333
1051,1624580081,4/25/2016 10:00:00 PM,8,0.133333
1052,1624580081,4/25/2016 11:00:00 PM,9,0.15
1053,1624580081,4/26/2016 12:00:00 AM,4,0.066667
1054,1624580081,4/26/2016 1:00:00 AM,1,0.016667
1059,1624580081,4/26/2016 6:00:00 AM,1,0.016667
1061,1624580081,4/26/2016 8:00:00 AM,1,0.016667
1062,1624580081,4/26/2016 9:00:00 AM,19,0.316667
1063,1624580081,4/26/2016 10:00:00 AM,15,0.25
1064,1624580081,4/26/2016 11:00:00 AM,8,0.133333
1065,1624580081,4/26/2016 12:00:00 PM,8,0.133333
1066,1624580081,4/26/2016 1:00:00 PM,9,0.15
1067,1624580081,4/26/2016 2:00:00 PM,18,0.3
1068,1624580081,4/26/2016 3:00:00 PM,1,0.016667
1069,1624580081,4/26/2016 4:00:00 PM,4,0.066667
1070,1624580081,4/26/2016 5:00:00 PM,13,0.216667
1071,1624580081,4/26/2016 6:00:00 PM,11,0.183333
1072,1624580081,4/26/2016 7:00:00 PM,14,0.233333
1073,1624580081,4/26/2016 8:00:00 PM,4,0.066667
1074,1624580081,4/26/2016 9:00:00 PM,6,0.1
1075,1624580081,4/26/2016 10:00:00 PM,3,0.05
1077,1624580081,4/27/2016 12:00:00 AM,2,0.033333
1083,1624580081,4/27/2016 6:00:00 AM,1,0.016667
1086,1624580081,4/27/2016 9:00:00 AM,6,0.1
1087,1624580081,4/27/2016 10:00:00 AM,2,0.033333
1088,1624580081,4/27/2016 11:00:00 AM,25,0.416667
1089,1624580081,4/27/2016 12:00:00 PM,13,0.216667
1090,1624580081,4/27/2016 1:00:00 PM,32,0.533333
1092,1624580081,4/27/2016 3:00:00 PM,5,0.083333
1093,1624580081,4/27/2016 4:00:00 PM,10,0.166667
1094,1624580081,4/27/2016 5:00:00 PM,7,0.116667
1095,1624580081,4/27/2016 6:00:00 PM,6,0.1
1096,1624580081,4/27/2016 7:00:00 PM,12,0.2
1097,1624580081,4/27/2016 8:00:00 PM,4,0.066667
1098,1624580081,4/27/2016 9:00:00 PM,16,0.266667
1099,1624580081,4/27/2016 10:00:00 PM,11,0.183333
1100,1624580081,4/27/2016 11:00:00 PM,13,0.216667
1101,1624580081,4/28/2016 12:00:00 AM,4,0.066667
1109,1624580081,4/28/2016 8:00:00 AM,9,0.15
1110,1624580081,4/28/2016 9:00:00 AM,4,0.066667
1111,1624580081,4/28/2016 10:00:00 AM,12,0.2
1112,1624580081,4/28/2016 11:00:00 AM,9,0.15
1115,1624580081,4/28/2016 2:00:00 PM,8,0.133333
1117,1624580081,4/28/2016 4:00:00 PM,25,0.416667
1118,1624580081,4/28/2016 5:00:00 PM,23,0.383333
1121,1624580081,4/28/2016 8:00:00 PM,14,0.233333
1122,1624580081,4/28/2016 9:00:00 PM,6,0.1
1123,1624580081,4/28/2016 10:00:00 PM,10,0.166667
1124,1624580081,4/28/2016 11:00:00 PM,1,0.016667
1125,1624580081,4/29/2016 12:00:00 AM,4,0.066667
1126,1624580081,4/29/2016 1:00:00 AM,1,0.016667
1132,1624580081,4/29/2016 7:00:00 AM,5,0.083333
1133,1624580081,4/29/2016 8:00:00 AM,1,0.016667
1135,1624580081,4/29/2016 10:00:00 AM,1,0.016667
1137,1624580081,4/29/2016 12:00:00 PM,17,0.283333
1138,1624580081,4/29/2016 1:00:00 PM,7,0.116667
1139,1624580081,4/29/2016 2:00:00 PM,4,0.066667
1140,1624580081,4/29/2016 3:00:00 PM,2,0.033333
1141,1624580081,4/29/2016 4:00:00 PM,24,0.4
1142,1624580081,4/29/2016 5:00:00 PM,24,0.4
1143,1624580081,4/29/2016 6:00:00 PM,18,0.3
1144,1624580081,4/29/2016 7:00:00 PM,24,0.4
1145,1624580081,4/29/2016 8:00:00 PM,10,0.166667
1146,1624580081,4/29/2016 9:00:00 PM,2,0.033333
1147,1624580081,4/29/2016 10:00:00 PM,6,0.1
1149,1624580081,4/30/2016 12:00:00 AM,14,0.233333
1151,1624580081,4/30/2016 2:00:00 AM,1,0.016667
1155,1624580081,4/30/2016 6:00:00 AM,2,0.033333
1157,1624580081,4/30/2016 8:00:00 AM,2,0.033333
1158,1624580081,4/30/2016 9:00:00 AM,1,0.016667
1159,1624580081,4/30/2016 10:00:00 AM,8,0.133333
1160,1624580081,4/30/2016 11:00:00 AM,22,0.366667
1161,1624580081,4/30/2016 12:00:00 PM,10,0.166667
1162,1624580081,4/30/2016 1:00:00 PM,87,1.45
1163,1624580081,4/30/2016 2:00:00 PM,19,0.316667
1164,1624580081,4/30/2016 3:00:00 PM,22,0.366667
1165,1624580081,4/30/2016 4:00:00 PM,3,0.05
1166,1624580081,4/30/2016 5:00:00 PM,2,0.033333
1167,1624580081,4/30/2016 6:00:00 PM,19,0.316667
1168,1624580081,4/30/2016 7:00:00 PM,37,0.616667
1169,1624580081,4/30/2016 8:00:00 PM,5,0.083333
1170,1624580081,4/30/2016 9:00:00 PM,22,0.366667
1171,1624580081,4/30/2016 10:00:00 PM,14,0.233333
1172,1624580081,4/30/2016 11:00:00 PM,13,0.216667
1173,1624580081,5/1/2016 12:00:00 AM,1,0.016667
1175,1624580081,5/1/2016 2:00:00 AM,1,0.016667
1176,1624580081,5/1/2016 3:00:00 AM,2,0.033333
1177,1624580081,5/1/2016 4:00:00 AM,27,0.45
1178,1624580081,5/1/2016 5:00:00 AM,49,0.816667
1179,1624580081,5/1/2016 6:00:00 AM,77,1.283333
1184,1624580081,5/1/2016 11:00:00 AM,12,0.2
1185,1624580081,5/1/2016 12:00:00 PM,15,0.25
1186,1624580081,5/1/2016 1:00:00 PM,1,0.016667
1188,1624580081,5/1/2016 3:00:00 PM,1,0.016667
1189,1624580081,5/1/2016 4:00:00 PM,12,0.2
1190,1624580081,5/1/2016 5:00:00 PM,3,0.05
1191,1624580081,5/1/2016 6:00:00 PM,3,0.05
1192,1624580081,5/1/2016 7:00:00 PM,3,0.05
1193,1624580081,5/1/2016 8:00:00 PM,14,0.233333
1194,1624580081,5/1/2016 9:00:00 PM,33,0.55
1195,1624580081,5/1/2016 10:00:00 PM,15,0.25
1196,1624580081,5/1/2016 11:00:00 PM,3,0.05
1197,1624580081,5/2/2016 12:00:00 AM,3,0.05
1203,1624580081,5/2/2016 6:00:00 AM,5,0.083333
1206,1624580081,5/2/2016 9:00:00 AM,1,0.016667
1207,1624580081,5/2/2016 10:00:00 AM,19,0.316667
1208,1624580081,5/2/2016 11:00:00 AM,48,0.8
1209,1624580081,5/2/2016 12:00:00 PM,8,0.133333
1210,1624580081,5/2/2016 1:00:00 PM,7,0.116667
1211,1624580081,5/2/2016 2:00:00 PM,2,0.033333
1212,1624580081,5/2/2016 3:00:00 PM,8,0.133333
1213,1624580081,5/2/2016 4:00:00 PM,1,0.016667
1214,1624580081,5/2/2016 5:00:00 PM,4,0.066667
1215,1624580081,5/2/2016 6:00:00 PM,18,0.3
1216,1624580081,5/2/2016 7:00:00 PM,58,0.966667
1217,1624580081,5/2/2016 8:00:00 PM,5,0.083333
1218,1624580081,5/2/2016 9:00:00 PM,2,0.033333
1219,1624580081,5/2/2016 10:00:00 PM,8,0.133333
1220,1624580081,5/2/2016 11:00:00 PM,2,0.033333
1221,1624580081,5/3/2016 12:00:00 AM,1,0.016667
1227,1624580081,5/3/2016 6:00:00 AM,4,0.066667
1228,1624580081,5/3/2016 7:00:00 AM,16,0.266667
1233,1624580081,5/3/2016 12:00:00 PM,13,0.216667
1234,1624580081,5/3/2016 1:00:00 PM,4,0.066667
1235,1624580081,5/3/2016 2:00:00 PM,6,0.1
1236,1624580081,5/3/2016 3:00:00 PM,2,0.033333
1237,1624580081,5/3/2016 4:00:00 PM,1,0.016667
1239,1624580081,5/3/2016 6:00:00 PM,23,0.383333
1240,1624580081,5/3/2016 7:00:00 PM,8,0.133333
1241,1624580081,5/3/2016 8:00:00 PM,1,0.016667
1242,1624580081,5/3/2016 9:00:00 PM,3,0.05
1243,1624580081,5/3/2016 10:00:00 PM,7,0.116667
1244,1624580081,5/3/2016 11:00:00 PM,7,0.116667
1245,1624580081,5/4/2016 12:00:00 AM,1,0.016667
1246,1624580081,5/4/2016 1:00:00 AM,2,0.033333
1247,1624580081,5/4/2016 2:00:00 AM,4,0.066667
1251,1624580081,5/4/2016 6:00:00 AM,3,0.05
1255,1624580081,5/4/2016 10:00:00 AM,10,0.166667
1256,1624580081,5/4/2016 11:00:00 AM,27,0.45
1257,1624580081,5/4/2016 12:00:00 PM,2,0.033333
1260,1624580081,5/4/2016 3:00:00 PM,13,0.216667
1261,1624580081,5/4/2016 4:00:00 PM,4,0.066667
1262,1624580081,5/4/2016 5:00:00 PM,3,0.05
1263,1624580081,5/4/2016 6:00:00 PM,11,0.183333
1264,1624580081,5/4/2016 7:00:00 PM,6,0.1
1265,1624580081,5/4/2016 8:00:00 PM,9,0.15
1266,1624580081,5/4/2016 9:00:00 PM,16,0.266667
1267,1624580081,5/4/2016 10:00:00 PM,1,0.016667
1268,1624580081,5/4/2016 11:00:00 PM,6,0.1
1271,1624580081,5/5/2016 2:00:00 AM,1,0.016667
1275,1624580081,5/5/2016 6:00:00 AM,3,0.05
1276,1624580081,5/5/2016 7:00:00 AM,1,0.016667
1278,1624580081,5/5/2016 9:00:00 AM,1,0.016667
1280,1624580081,5/5/2016 11:00:00 AM,25,0.416667
1281,1624580081,5/5/2016 12:00:00 PM,14,0.233333
1282,1624580081,5/5/2016 1:00:00 PM,26,0.433333
1283,1624580081,5/5/2016 2:00:00 PM,6,0.1
1284,1624580081,5/5/2016 3:00:00 PM,4,0.066667
1285,1624580081,5/5/2016 4:00:00 PM,3,0.05
1286,1624580081,5/5/2016 5:00:00 PM,4,0.066667
